	bc1 num	count	frac	cumulative	index
3633	demo_bc1_82_bc2_30_bc3_93	0	0.0	1.0000000000000004	1224
3634	demo_bc1_83_bc2_30_bc3_93	0	0.0	1.0000000000000004	1225
3635	demo_bc1_84_bc2_30_bc3_93	0	0.0	1.0000000000000004	1226
3636	demo_bc1_85_bc2_30_bc3_93	0	0.0	1.0000000000000004	1227
3637	demo_bc1_86_bc2_30_bc3_93	0	0.0	1.0000000000000004	1228
3638	demo_bc1_87_bc2_30_bc3_93	0	0.0	1.0000000000000004	1229
3639	demo_bc1_88_bc2_30_bc3_93	0	0.0	1.0000000000000004	1230
3640	demo_bc1_89_bc2_30_bc3_93	0	0.0	1.0000000000000004	1231
3641	demo_bc1_90_bc2_30_bc3_93	0	0.0	1.0000000000000004	1232
3642	demo_bc1_91_bc2_30_bc3_93	0	0.0	1.0000000000000004	1233
3643	demo_bc1_92_bc2_30_bc3_93	0	0.0	1.0000000000000004	1234
3644	demo_bc1_93_bc2_30_bc3_93	0	0.0	1.0000000000000004	1235
3645	demo_bc1_94_bc2_30_bc3_93	0	0.0	1.0000000000000004	1236
3646	demo_bc1_95_bc2_30_bc3_93	0	0.0	1.0000000000000004	1237
3621	demo_bc1_70_bc2_30_bc3_93	0	0.0	1.0000000000000004	1238
3620	demo_bc1_69_bc2_30_bc3_93	0	0.0	1.0000000000000004	1239
3619	demo_bc1_68_bc2_30_bc3_93	0	0.0	1.0000000000000004	1240
3605	demo_bc1_54_bc2_30_bc3_93	0	0.0	1.0000000000000004	1241
3594	demo_bc1_43_bc2_30_bc3_93	0	0.0	1.0000000000000004	1242
3595	demo_bc1_44_bc2_30_bc3_93	0	0.0	1.0000000000000004	1243
3596	demo_bc1_45_bc2_30_bc3_93	0	0.0	1.0000000000000004	1244
3597	demo_bc1_46_bc2_30_bc3_93	0	0.0	1.0000000000000004	1245
3598	demo_bc1_47_bc2_30_bc3_93	0	0.0	1.0000000000000004	1246
3599	demo_bc1_48_bc2_30_bc3_93	0	0.0	1.0000000000000004	1247
3600	demo_bc1_49_bc2_30_bc3_93	0	0.0	1.0000000000000004	1248
3601	demo_bc1_50_bc2_30_bc3_93	0	0.0	1.0000000000000004	1249
3602	demo_bc1_51_bc2_30_bc3_93	0	0.0	1.0000000000000004	1250
3603	demo_bc1_52_bc2_30_bc3_93	0	0.0	1.0000000000000004	1251
3604	demo_bc1_53_bc2_30_bc3_93	0	0.0	1.0000000000000004	1252
3606	demo_bc1_55_bc2_30_bc3_93	0	0.0	1.0000000000000004	1253
3618	demo_bc1_67_bc2_30_bc3_93	0	0.0	1.0000000000000004	1254
3607	demo_bc1_56_bc2_30_bc3_93	0	0.0	1.0000000000000004	1255
3608	demo_bc1_57_bc2_30_bc3_93	0	0.0	1.0000000000000004	1256
3609	demo_bc1_58_bc2_30_bc3_93	0	0.0	1.0000000000000004	1257
3610	demo_bc1_59_bc2_30_bc3_93	0	0.0	1.0000000000000004	1258
3611	demo_bc1_60_bc2_30_bc3_93	0	0.0	1.0000000000000004	1259
3612	demo_bc1_61_bc2_30_bc3_93	0	0.0	1.0000000000000004	1260
3613	demo_bc1_62_bc2_30_bc3_93	0	0.0	1.0000000000000004	1261
3614	demo_bc1_63_bc2_30_bc3_93	0	0.0	1.0000000000000004	1262
3615	demo_bc1_64_bc2_30_bc3_93	0	0.0	1.0000000000000004	1263
3616	demo_bc1_65_bc2_30_bc3_93	0	0.0	1.0000000000000004	1264
3617	demo_bc1_66_bc2_30_bc3_93	0	0.0	1.0000000000000004	1265
3535	demo_bc1_80_bc2_63_bc3_91	0	0.0	1.0000000000000004	1266
3534	demo_bc1_79_bc2_63_bc3_91	0	0.0	1.0000000000000004	1267
3533	demo_bc1_78_bc2_63_bc3_91	0	0.0	1.0000000000000004	1268
3532	demo_bc1_77_bc2_63_bc3_91	0	0.0	1.0000000000000004	1269
3450	demo_bc1_91_bc2_52_bc3_90	0	0.0	1.0000000000000004	1270
3451	demo_bc1_92_bc2_52_bc3_90	0	0.0	1.0000000000000004	1271
3452	demo_bc1_93_bc2_52_bc3_90	0	0.0	1.0000000000000004	1272
3453	demo_bc1_94_bc2_52_bc3_90	0	0.0	1.0000000000000004	1273
3454	demo_bc1_95_bc2_52_bc3_90	0	0.0	1.0000000000000004	1274
3455	demo_bc1_96_bc2_52_bc3_90	0	0.0	1.0000000000000004	1275
3456	demo_bc1_1_bc2_63_bc3_91	0	0.0	1.0000000000000004	1276
3457	demo_bc1_2_bc2_63_bc3_91	0	0.0	1.0000000000000004	1277
3458	demo_bc1_3_bc2_63_bc3_91	0	0.0	1.0000000000000004	1278
3459	demo_bc1_4_bc2_63_bc3_91	0	0.0	1.0000000000000004	1279
3460	demo_bc1_5_bc2_63_bc3_91	0	0.0	1.0000000000000004	1280
3461	demo_bc1_6_bc2_63_bc3_91	0	0.0	1.0000000000000004	1281
3462	demo_bc1_7_bc2_63_bc3_91	0	0.0	1.0000000000000004	1282
3463	demo_bc1_8_bc2_63_bc3_91	0	0.0	1.0000000000000004	1283
3464	demo_bc1_9_bc2_63_bc3_91	0	0.0	1.0000000000000004	1284
3465	demo_bc1_10_bc2_63_bc3_91	0	0.0	1.0000000000000004	1285
3466	demo_bc1_11_bc2_63_bc3_91	0	0.0	1.0000000000000004	1286
3467	demo_bc1_12_bc2_63_bc3_91	0	0.0	1.0000000000000004	1287
3468	demo_bc1_13_bc2_63_bc3_91	0	0.0	1.0000000000000004	1288
3469	demo_bc1_14_bc2_63_bc3_91	0	0.0	1.0000000000000004	1289
3470	demo_bc1_15_bc2_63_bc3_91	0	0.0	1.0000000000000004	1290
3471	demo_bc1_16_bc2_63_bc3_91	0	0.0	1.0000000000000004	1291
3472	demo_bc1_17_bc2_63_bc3_91	0	0.0	1.0000000000000004	1292
3473	demo_bc1_18_bc2_63_bc3_91	0	0.0	1.0000000000000004	1293
3474	demo_bc1_19_bc2_63_bc3_91	0	0.0	1.0000000000000004	1294
3449	demo_bc1_90_bc2_52_bc3_90	0	0.0	1.0000000000000004	1295
3448	demo_bc1_89_bc2_52_bc3_90	0	0.0	1.0000000000000004	1296
3447	demo_bc1_88_bc2_52_bc3_90	0	0.0	1.0000000000000004	1297
3433	demo_bc1_74_bc2_52_bc3_90	0	0.0	1.0000000000000004	1298
3422	demo_bc1_63_bc2_52_bc3_90	0	0.0	1.0000000000000004	1299
3423	demo_bc1_64_bc2_52_bc3_90	0	0.0	1.0000000000000004	1300
3424	demo_bc1_65_bc2_52_bc3_90	0	0.0	1.0000000000000004	1301
3425	demo_bc1_66_bc2_52_bc3_90	0	0.0	1.0000000000000004	1302
3426	demo_bc1_67_bc2_52_bc3_90	0	0.0	1.0000000000000004	1303
3427	demo_bc1_68_bc2_52_bc3_90	0	0.0	1.0000000000000004	1304
3428	demo_bc1_69_bc2_52_bc3_90	0	0.0	1.0000000000000004	1305
3429	demo_bc1_70_bc2_52_bc3_90	0	0.0	1.0000000000000004	1306
3430	demo_bc1_71_bc2_52_bc3_90	0	0.0	1.0000000000000004	1307
3431	demo_bc1_72_bc2_52_bc3_90	0	0.0	1.0000000000000004	1308
3432	demo_bc1_73_bc2_52_bc3_90	0	0.0	1.0000000000000004	1309
3434	demo_bc1_75_bc2_52_bc3_90	0	0.0	1.0000000000000004	1310
3446	demo_bc1_87_bc2_52_bc3_90	0	0.0	1.0000000000000004	1311
3435	demo_bc1_76_bc2_52_bc3_90	0	0.0	1.0000000000000004	1312
3436	demo_bc1_77_bc2_52_bc3_90	0	0.0	1.0000000000000004	1313
3437	demo_bc1_78_bc2_52_bc3_90	0	0.0	1.0000000000000004	1314
3438	demo_bc1_79_bc2_52_bc3_90	0	0.0	1.0000000000000004	1315
3439	demo_bc1_80_bc2_52_bc3_90	0	0.0	1.0000000000000004	1316
3440	demo_bc1_81_bc2_52_bc3_90	0	0.0	1.0000000000000004	1317
3441	demo_bc1_82_bc2_52_bc3_90	0	0.0	1.0000000000000004	1318
3442	demo_bc1_83_bc2_52_bc3_90	0	0.0	1.0000000000000004	1319
3443	demo_bc1_84_bc2_52_bc3_90	0	0.0	1.0000000000000004	1320
3444	demo_bc1_85_bc2_52_bc3_90	0	0.0	1.0000000000000004	1321
3445	demo_bc1_86_bc2_52_bc3_90	0	0.0	1.0000000000000004	1322
3475	demo_bc1_20_bc2_63_bc3_91	0	0.0	1.0000000000000004	1323
3476	demo_bc1_21_bc2_63_bc3_91	0	0.0	1.0000000000000004	1324
3477	demo_bc1_22_bc2_63_bc3_91	0	0.0	1.0000000000000004	1325
3519	demo_bc1_64_bc2_63_bc3_91	0	0.0	1.0000000000000004	1326
3508	demo_bc1_53_bc2_63_bc3_91	0	0.0	1.0000000000000004	1327
3509	demo_bc1_54_bc2_63_bc3_91	0	0.0	1.0000000000000004	1328
3510	demo_bc1_55_bc2_63_bc3_91	0	0.0	1.0000000000000004	1329
3511	demo_bc1_56_bc2_63_bc3_91	0	0.0	1.0000000000000004	1330
3512	demo_bc1_57_bc2_63_bc3_91	0	0.0	1.0000000000000004	1331
3513	demo_bc1_58_bc2_63_bc3_91	0	0.0	1.0000000000000004	1332
3514	demo_bc1_59_bc2_63_bc3_91	0	0.0	1.0000000000000004	1333
3515	demo_bc1_60_bc2_63_bc3_91	0	0.0	1.0000000000000004	1334
3516	demo_bc1_61_bc2_63_bc3_91	0	0.0	1.0000000000000004	1335
3517	demo_bc1_62_bc2_63_bc3_91	0	0.0	1.0000000000000004	1336
3518	demo_bc1_63_bc2_63_bc3_91	0	0.0	1.0000000000000004	1337
3520	demo_bc1_65_bc2_63_bc3_91	0	0.0	1.0000000000000004	1338
3506	demo_bc1_51_bc2_63_bc3_91	0	0.0	1.0000000000000004	1339
3521	demo_bc1_66_bc2_63_bc3_91	0	0.0	1.0000000000000004	1340
3522	demo_bc1_67_bc2_63_bc3_91	0	0.0	1.0000000000000004	1341
3523	demo_bc1_68_bc2_63_bc3_91	0	0.0	1.0000000000000004	1342
3524	demo_bc1_69_bc2_63_bc3_91	0	0.0	1.0000000000000004	1343
3525	demo_bc1_70_bc2_63_bc3_91	0	0.0	1.0000000000000004	1344
3526	demo_bc1_71_bc2_63_bc3_91	0	0.0	1.0000000000000004	1345
3527	demo_bc1_72_bc2_63_bc3_91	0	0.0	1.0000000000000004	1346
3528	demo_bc1_73_bc2_63_bc3_91	0	0.0	1.0000000000000004	1347
3529	demo_bc1_74_bc2_63_bc3_91	0	0.0	1.0000000000000004	1348
3530	demo_bc1_75_bc2_63_bc3_91	0	0.0	1.0000000000000004	1349
3531	demo_bc1_76_bc2_63_bc3_91	0	0.0	1.0000000000000004	1350
3507	demo_bc1_52_bc2_63_bc3_91	0	0.0	1.0000000000000004	1351
3504	demo_bc1_49_bc2_63_bc3_91	0	0.0	1.0000000000000004	1352
3478	demo_bc1_23_bc2_63_bc3_91	0	0.0	1.0000000000000004	1353
3490	demo_bc1_35_bc2_63_bc3_91	0	0.0	1.0000000000000004	1354
3479	demo_bc1_24_bc2_63_bc3_91	0	0.0	1.0000000000000004	1355
3480	demo_bc1_25_bc2_63_bc3_91	0	0.0	1.0000000000000004	1356
3481	demo_bc1_26_bc2_63_bc3_91	0	0.0	1.0000000000000004	1357
3482	demo_bc1_27_bc2_63_bc3_91	0	0.0	1.0000000000000004	1358
3483	demo_bc1_28_bc2_63_bc3_91	0	0.0	1.0000000000000004	1359
3484	demo_bc1_29_bc2_63_bc3_91	0	0.0	1.0000000000000004	1360
3485	demo_bc1_30_bc2_63_bc3_91	0	0.0	1.0000000000000004	1361
3486	demo_bc1_31_bc2_63_bc3_91	0	0.0	1.0000000000000004	1362
3487	demo_bc1_32_bc2_63_bc3_91	0	0.0	1.0000000000000004	1363
3488	demo_bc1_33_bc2_63_bc3_91	0	0.0	1.0000000000000004	1364
3489	demo_bc1_34_bc2_63_bc3_91	0	0.0	1.0000000000000004	1365
3491	demo_bc1_36_bc2_63_bc3_91	0	0.0	1.0000000000000004	1366
3503	demo_bc1_48_bc2_63_bc3_91	0	0.0	1.0000000000000004	1367
3492	demo_bc1_37_bc2_63_bc3_91	0	0.0	1.0000000000000004	1368
3493	demo_bc1_38_bc2_63_bc3_91	0	0.0	1.0000000000000004	1369
3494	demo_bc1_39_bc2_63_bc3_91	0	0.0	1.0000000000000004	1370
3495	demo_bc1_40_bc2_63_bc3_91	0	0.0	1.0000000000000004	1371
3496	demo_bc1_41_bc2_63_bc3_91	0	0.0	1.0000000000000004	1372
3497	demo_bc1_42_bc2_63_bc3_91	0	0.0	1.0000000000000004	1373
3498	demo_bc1_43_bc2_63_bc3_91	0	0.0	1.0000000000000004	1374
3499	demo_bc1_44_bc2_63_bc3_91	0	0.0	1.0000000000000004	1375
3500	demo_bc1_45_bc2_63_bc3_91	0	0.0	1.0000000000000004	1376
3501	demo_bc1_46_bc2_63_bc3_91	0	0.0	1.0000000000000004	1377
3502	demo_bc1_47_bc2_63_bc3_91	0	0.0	1.0000000000000004	1378
3192	demo_bc1_25_bc2_53_bc3_80	0	0.0	1.0000000000000004	1379
3191	demo_bc1_24_bc2_53_bc3_80	0	0.0	1.0000000000000004	1380
3190	demo_bc1_23_bc2_53_bc3_80	0	0.0	1.0000000000000004	1381
2904	demo_bc1_25_bc2_35_bc3_68	0	0.0	1.0000000000000004	1382
2877	demo_bc1_94_bc2_50_bc3_64	0	0.0	1.0000000000000004	1383
2878	demo_bc1_95_bc2_50_bc3_64	0	0.0	1.0000000000000004	1384
2879	demo_bc1_96_bc2_50_bc3_64	0	0.0	1.0000000000000004	1385
2881	demo_bc1_2_bc2_35_bc3_68	0	0.0	1.0000000000000004	1386
2882	demo_bc1_3_bc2_35_bc3_68	0	0.0	1.0000000000000004	1387
2883	demo_bc1_4_bc2_35_bc3_68	0	0.0	1.0000000000000004	1388
2884	demo_bc1_5_bc2_35_bc3_68	0	0.0	1.0000000000000004	1389
2885	demo_bc1_6_bc2_35_bc3_68	0	0.0	1.0000000000000004	1390
2886	demo_bc1_7_bc2_35_bc3_68	0	0.0	1.0000000000000004	1391
2887	demo_bc1_8_bc2_35_bc3_68	0	0.0	1.0000000000000004	1392
2888	demo_bc1_9_bc2_35_bc3_68	0	0.0	1.0000000000000004	1393
2889	demo_bc1_10_bc2_35_bc3_68	0	0.0	1.0000000000000004	1394
2890	demo_bc1_11_bc2_35_bc3_68	0	0.0	1.0000000000000004	1395
2891	demo_bc1_12_bc2_35_bc3_68	0	0.0	1.0000000000000004	1396
2892	demo_bc1_13_bc2_35_bc3_68	0	0.0	1.0000000000000004	1397
2893	demo_bc1_14_bc2_35_bc3_68	0	0.0	1.0000000000000004	1398
2894	demo_bc1_15_bc2_35_bc3_68	0	0.0	1.0000000000000004	1399
2895	demo_bc1_16_bc2_35_bc3_68	0	0.0	1.0000000000000004	1400
2896	demo_bc1_17_bc2_35_bc3_68	0	0.0	1.0000000000000004	1401
2897	demo_bc1_18_bc2_35_bc3_68	0	0.0	1.0000000000000004	1402
2898	demo_bc1_19_bc2_35_bc3_68	0	0.0	1.0000000000000004	1403
2899	demo_bc1_20_bc2_35_bc3_68	0	0.0	1.0000000000000004	1404
2900	demo_bc1_21_bc2_35_bc3_68	0	0.0	1.0000000000000004	1405
2901	demo_bc1_22_bc2_35_bc3_68	0	0.0	1.0000000000000004	1406
2902	demo_bc1_23_bc2_35_bc3_68	0	0.0	1.0000000000000004	1407
2876	demo_bc1_93_bc2_50_bc3_64	0	0.0	1.0000000000000004	1408
2875	demo_bc1_92_bc2_50_bc3_64	0	0.0	1.0000000000000004	1409
2874	demo_bc1_91_bc2_50_bc3_64	0	0.0	1.0000000000000004	1410
2860	demo_bc1_77_bc2_50_bc3_64	0	0.0	1.0000000000000004	1411
2849	demo_bc1_66_bc2_50_bc3_64	0	0.0	1.0000000000000004	1412
2850	demo_bc1_67_bc2_50_bc3_64	0	0.0	1.0000000000000004	1413
2851	demo_bc1_68_bc2_50_bc3_64	0	0.0	1.0000000000000004	1414
2852	demo_bc1_69_bc2_50_bc3_64	0	0.0	1.0000000000000004	1415
2853	demo_bc1_70_bc2_50_bc3_64	0	0.0	1.0000000000000004	1416
2854	demo_bc1_71_bc2_50_bc3_64	0	0.0	1.0000000000000004	1417
2855	demo_bc1_72_bc2_50_bc3_64	0	0.0	1.0000000000000004	1418
2856	demo_bc1_73_bc2_50_bc3_64	0	0.0	1.0000000000000004	1419
2857	demo_bc1_74_bc2_50_bc3_64	0	0.0	1.0000000000000004	1420
2858	demo_bc1_75_bc2_50_bc3_64	0	0.0	1.0000000000000004	1421
2859	demo_bc1_76_bc2_50_bc3_64	0	0.0	1.0000000000000004	1422
2861	demo_bc1_78_bc2_50_bc3_64	0	0.0	1.0000000000000004	1423
2873	demo_bc1_90_bc2_50_bc3_64	0	0.0	1.0000000000000004	1424
2862	demo_bc1_79_bc2_50_bc3_64	0	0.0	1.0000000000000004	1425
2863	demo_bc1_80_bc2_50_bc3_64	0	0.0	1.0000000000000004	1426
2864	demo_bc1_81_bc2_50_bc3_64	0	0.0	1.0000000000000004	1427
2865	demo_bc1_82_bc2_50_bc3_64	0	0.0	1.0000000000000004	1428
2866	demo_bc1_83_bc2_50_bc3_64	0	0.0	1.0000000000000004	1429
2867	demo_bc1_84_bc2_50_bc3_64	0	0.0	1.0000000000000004	1430
2868	demo_bc1_85_bc2_50_bc3_64	0	0.0	1.0000000000000004	1431
2869	demo_bc1_86_bc2_50_bc3_64	0	0.0	1.0000000000000004	1432
2870	demo_bc1_87_bc2_50_bc3_64	0	0.0	1.0000000000000004	1433
2871	demo_bc1_88_bc2_50_bc3_64	0	0.0	1.0000000000000004	1434
2872	demo_bc1_89_bc2_50_bc3_64	0	0.0	1.0000000000000004	1435
2903	demo_bc1_24_bc2_35_bc3_68	0	0.0	1.0000000000000004	1436
2905	demo_bc1_26_bc2_35_bc3_68	0	0.0	1.0000000000000004	1437
3189	demo_bc1_22_bc2_53_bc3_80	0	0.0	1.0000000000000004	1438
2906	demo_bc1_27_bc2_35_bc3_68	0	0.0	1.0000000000000004	1439
2935	demo_bc1_56_bc2_35_bc3_68	0	0.0	1.0000000000000004	1440
2936	demo_bc1_57_bc2_35_bc3_68	0	0.0	1.0000000000000004	1441
2937	demo_bc1_58_bc2_35_bc3_68	0	0.0	1.0000000000000004	1442
2938	demo_bc1_59_bc2_35_bc3_68	0	0.0	1.0000000000000004	1443
2939	demo_bc1_60_bc2_35_bc3_68	0	0.0	1.0000000000000004	1444
2940	demo_bc1_61_bc2_35_bc3_68	0	0.0	1.0000000000000004	1445
2941	demo_bc1_62_bc2_35_bc3_68	0	0.0	1.0000000000000004	1446
2942	demo_bc1_63_bc2_35_bc3_68	0	0.0	1.0000000000000004	1447
2943	demo_bc1_64_bc2_35_bc3_68	0	0.0	1.0000000000000004	1448
2944	demo_bc1_65_bc2_35_bc3_68	0	0.0	1.0000000000000004	1449
2945	demo_bc1_66_bc2_35_bc3_68	0	0.0	1.0000000000000004	1450
2946	demo_bc1_67_bc2_35_bc3_68	0	0.0	1.0000000000000004	1451
2947	demo_bc1_68_bc2_35_bc3_68	0	0.0	1.0000000000000004	1452
2948	demo_bc1_69_bc2_35_bc3_68	0	0.0	1.0000000000000004	1453
2949	demo_bc1_70_bc2_35_bc3_68	0	0.0	1.0000000000000004	1454
2950	demo_bc1_71_bc2_35_bc3_68	0	0.0	1.0000000000000004	1455
2951	demo_bc1_72_bc2_35_bc3_68	0	0.0	1.0000000000000004	1456
2952	demo_bc1_73_bc2_35_bc3_68	0	0.0	1.0000000000000004	1457
2953	demo_bc1_74_bc2_35_bc3_68	0	0.0	1.0000000000000004	1458
2954	demo_bc1_75_bc2_35_bc3_68	0	0.0	1.0000000000000004	1459
2955	demo_bc1_76_bc2_35_bc3_68	0	0.0	1.0000000000000004	1460
2956	demo_bc1_77_bc2_35_bc3_68	0	0.0	1.0000000000000004	1461
2957	demo_bc1_78_bc2_35_bc3_68	0	0.0	1.0000000000000004	1462
2958	demo_bc1_79_bc2_35_bc3_68	0	0.0	1.0000000000000004	1463
2959	demo_bc1_80_bc2_35_bc3_68	0	0.0	1.0000000000000004	1464
2934	demo_bc1_55_bc2_35_bc3_68	0	0.0	1.0000000000000004	1465
2933	demo_bc1_54_bc2_35_bc3_68	0	0.0	1.0000000000000004	1466
2932	demo_bc1_53_bc2_35_bc3_68	0	0.0	1.0000000000000004	1467
2918	demo_bc1_39_bc2_35_bc3_68	0	0.0	1.0000000000000004	1468
2907	demo_bc1_28_bc2_35_bc3_68	0	0.0	1.0000000000000004	1469
2908	demo_bc1_29_bc2_35_bc3_68	0	0.0	1.0000000000000004	1470
2909	demo_bc1_30_bc2_35_bc3_68	0	0.0	1.0000000000000004	1471
2910	demo_bc1_31_bc2_35_bc3_68	0	0.0	1.0000000000000004	1472
2911	demo_bc1_32_bc2_35_bc3_68	0	0.0	1.0000000000000004	1473
2912	demo_bc1_33_bc2_35_bc3_68	0	0.0	1.0000000000000004	1474
2913	demo_bc1_34_bc2_35_bc3_68	0	0.0	1.0000000000000004	1475
2914	demo_bc1_35_bc2_35_bc3_68	0	0.0	1.0000000000000004	1476
2915	demo_bc1_36_bc2_35_bc3_68	0	0.0	1.0000000000000004	1477
2916	demo_bc1_37_bc2_35_bc3_68	0	0.0	1.0000000000000004	1478
2917	demo_bc1_38_bc2_35_bc3_68	0	0.0	1.0000000000000004	1479
2919	demo_bc1_40_bc2_35_bc3_68	0	0.0	1.0000000000000004	1480
2931	demo_bc1_52_bc2_35_bc3_68	0	0.0	1.0000000000000004	1481
2920	demo_bc1_41_bc2_35_bc3_68	0	0.0	1.0000000000000004	1482
2921	demo_bc1_42_bc2_35_bc3_68	0	0.0	1.0000000000000004	1483
2922	demo_bc1_43_bc2_35_bc3_68	0	0.0	1.0000000000000004	1484
2923	demo_bc1_44_bc2_35_bc3_68	0	0.0	1.0000000000000004	1485
2924	demo_bc1_45_bc2_35_bc3_68	0	0.0	1.0000000000000004	1486
2925	demo_bc1_46_bc2_35_bc3_68	0	0.0	1.0000000000000004	1487
2926	demo_bc1_47_bc2_35_bc3_68	0	0.0	1.0000000000000004	1488
2927	demo_bc1_48_bc2_35_bc3_68	0	0.0	1.0000000000000004	1489
2928	demo_bc1_49_bc2_35_bc3_68	0	0.0	1.0000000000000004	1490
2929	demo_bc1_50_bc2_35_bc3_68	0	0.0	1.0000000000000004	1491
2930	demo_bc1_51_bc2_35_bc3_68	0	0.0	1.0000000000000004	1492
2848	demo_bc1_65_bc2_50_bc3_64	0	0.0	1.0000000000000004	1493
2847	demo_bc1_64_bc2_50_bc3_64	0	0.0	1.0000000000000004	1494
2846	demo_bc1_63_bc2_50_bc3_64	0	0.0	1.0000000000000004	1495
2845	demo_bc1_62_bc2_50_bc3_64	0	0.0	1.0000000000000004	1496
2763	demo_bc1_76_bc2_9_bc3_61	0	0.0	1.0000000000000004	1497
2764	demo_bc1_77_bc2_9_bc3_61	0	0.0	1.0000000000000004	1498
2765	demo_bc1_78_bc2_9_bc3_61	0	0.0	1.0000000000000004	1499
2766	demo_bc1_79_bc2_9_bc3_61	0	0.0	1.0000000000000004	1500
2767	demo_bc1_80_bc2_9_bc3_61	0	0.0	1.0000000000000004	1501
2768	demo_bc1_81_bc2_9_bc3_61	0	0.0	1.0000000000000004	1502
2769	demo_bc1_82_bc2_9_bc3_61	0	0.0	1.0000000000000004	1503
2770	demo_bc1_83_bc2_9_bc3_61	0	0.0	1.0000000000000004	1504
2771	demo_bc1_84_bc2_9_bc3_61	0	0.0	1.0000000000000004	1505
2772	demo_bc1_85_bc2_9_bc3_61	0	0.0	1.0000000000000004	1506
2773	demo_bc1_86_bc2_9_bc3_61	0	0.0	1.0000000000000004	1507
2774	demo_bc1_87_bc2_9_bc3_61	0	0.0	1.0000000000000004	1508
2775	demo_bc1_88_bc2_9_bc3_61	0	0.0	1.0000000000000004	1509
2776	demo_bc1_89_bc2_9_bc3_61	0	0.0	1.0000000000000004	1510
2777	demo_bc1_90_bc2_9_bc3_61	0	0.0	1.0000000000000004	1511
2778	demo_bc1_91_bc2_9_bc3_61	0	0.0	1.0000000000000004	1512
2779	demo_bc1_92_bc2_9_bc3_61	0	0.0	1.0000000000000004	1513
2780	demo_bc1_93_bc2_9_bc3_61	0	0.0	1.0000000000000004	1514
2781	demo_bc1_94_bc2_9_bc3_61	0	0.0	1.0000000000000004	1515
2782	demo_bc1_95_bc2_9_bc3_61	0	0.0	1.0000000000000004	1516
2783	demo_bc1_96_bc2_9_bc3_61	0	0.0	1.0000000000000004	1517
2784	demo_bc1_1_bc2_50_bc3_64	0	0.0	1.0000000000000004	1518
2785	demo_bc1_2_bc2_50_bc3_64	0	0.0	1.0000000000000004	1519
2786	demo_bc1_3_bc2_50_bc3_64	0	0.0	1.0000000000000004	1520
2787	demo_bc1_4_bc2_50_bc3_64	0	0.0	1.0000000000000004	1521
2762	demo_bc1_75_bc2_9_bc3_61	0	0.0	1.0000000000000004	1522
2761	demo_bc1_74_bc2_9_bc3_61	0	0.0	1.0000000000000004	1523
2760	demo_bc1_73_bc2_9_bc3_61	0	0.0	1.0000000000000004	1524
2745	demo_bc1_58_bc2_9_bc3_61	0	0.0	1.0000000000000004	1525
2734	demo_bc1_47_bc2_9_bc3_61	0	0.0	1.0000000000000004	1526
2735	demo_bc1_48_bc2_9_bc3_61	0	0.0	1.0000000000000004	1527
2736	demo_bc1_49_bc2_9_bc3_61	0	0.0	1.0000000000000004	1528
2737	demo_bc1_50_bc2_9_bc3_61	0	0.0	1.0000000000000004	1529
2738	demo_bc1_51_bc2_9_bc3_61	0	0.0	1.0000000000000004	1530
2739	demo_bc1_52_bc2_9_bc3_61	0	0.0	1.0000000000000004	1531
2740	demo_bc1_53_bc2_9_bc3_61	0	0.0	1.0000000000000004	1532
1834	demo_bc1_11_bc2_12_bc3_35	0	0.0	1.0000000000000004	1533
2742	demo_bc1_55_bc2_9_bc3_61	0	0.0	1.0000000000000004	1534
2743	demo_bc1_56_bc2_9_bc3_61	0	0.0	1.0000000000000004	1535
2744	demo_bc1_57_bc2_9_bc3_61	0	0.0	1.0000000000000004	1536
2746	demo_bc1_59_bc2_9_bc3_61	0	0.0	1.0000000000000004	1537
2759	demo_bc1_72_bc2_9_bc3_61	0	0.0	1.0000000000000004	1538
2747	demo_bc1_60_bc2_9_bc3_61	0	0.0	1.0000000000000004	1539
2748	demo_bc1_61_bc2_9_bc3_61	0	0.0	1.0000000000000004	1540
2750	demo_bc1_63_bc2_9_bc3_61	0	0.0	1.0000000000000004	1541
2751	demo_bc1_64_bc2_9_bc3_61	0	0.0	1.0000000000000004	1542
2752	demo_bc1_65_bc2_9_bc3_61	0	0.0	1.0000000000000004	1543
2753	demo_bc1_66_bc2_9_bc3_61	0	0.0	1.0000000000000004	1544
2754	demo_bc1_67_bc2_9_bc3_61	0	0.0	1.0000000000000004	1545
2755	demo_bc1_68_bc2_9_bc3_61	0	0.0	1.0000000000000004	1546
2756	demo_bc1_69_bc2_9_bc3_61	0	0.0	1.0000000000000004	1547
2757	demo_bc1_70_bc2_9_bc3_61	0	0.0	1.0000000000000004	1548
2758	demo_bc1_71_bc2_9_bc3_61	0	0.0	1.0000000000000004	1549
2788	demo_bc1_5_bc2_50_bc3_64	0	0.0	1.0000000000000004	1550
2789	demo_bc1_6_bc2_50_bc3_64	0	0.0	1.0000000000000004	1551
2790	demo_bc1_7_bc2_50_bc3_64	0	0.0	1.0000000000000004	1552
2832	demo_bc1_49_bc2_50_bc3_64	0	0.0	1.0000000000000004	1553
2820	demo_bc1_37_bc2_50_bc3_64	0	0.0	1.0000000000000004	1554
2822	demo_bc1_39_bc2_50_bc3_64	0	0.0	1.0000000000000004	1555
